,Donor,chr-pos,n_syn,n_nsyn,n_coding,n_all
733,DO220873,1-16,0,0,0,0
734,DO220852,1-16,0,0,0,0
735,DO37432,1-17,0,0,0,0
736,DO37827,1-17,0,0,0,0
737,DO47268,1-17,0,0,0,0
738,DO37896,1-17,0,0,0,0
739,DO37435,1-17,0,0,0,0
740,DO47451,1-17,0,0,0,0
741,DO37861,1-17,0,0,0,0
742,DO37515,1-17,0,0,0,0
743,DO37425,1-17,0,0,0,0
744,DO37439,1-17,0,0,0,0
745,DO51251,1-17,0,0,0,3
746,DO37474,1-17,0,0,0,0
747,DO37527,1-17,0,0,0,2
748,DO37607,1-17,0,0,0,0
749,DO37946,1-17,0,0,0,0
750,DO47542,1-17,0,0,0,0
751,DO37424,1-17,0,0,0,0
752,DO37531,1-17,0,0,0,0
753,DO37703,1-17,0,0,0,0
754,DO37440,1-17,0,0,0,0
755,DO37659,1-17,0,0,0,0
756,DO37409,1-17,0,0,0,0
757,DO37587,1-17,0,0,0,5
758,DO37627,1-17,0,0,0,0
759,DO37418,1-17,0,0,0,0
760,DO37445,1-17,0,0,0,1
761,DO37427,1-17,0,0,0,1
762,DO47331,1-17,0,0,0,0
763,DO37750,1-17,0,0,0,0
764,DO37426,1-17,0,0,0,0
765,DO37599,1-17,0,0,0,0
766,DO37719,1-17,0,0,0,0
767,DO37758,1-17,0,0,0,5
768,DO37782,1-17,0,0,0,0
769,DO47255,1-17,0,0,0,0
770,DO38129,1-17,0,0,0,0
771,DO37723,1-17,0,0,0,1
772,DO220887,1-17,0,0,0,0
773,DO220872,1-17,0,0,0,0
774,DO220889,1-17,0,0,0,0
775,DO220862,1-17,0,0,0,0
776,DO220863,1-17,0,0,0,1
777,DO220885,1-17,0,0,0,0
778,DO220843,1-17,0,0,0,3
779,DO220870,1-17,0,0,0,6
780,DO220890,1-17,0,0,0,0
781,DO220855,1-17,0,0,0,0
782,DO220847,1-17,0,0,0,0
783,DO220901,1-17,0,0,0,0
784,DO220899,1-17,0,0,0,0
785,DO220907,1-17,0,0,0,0
786,DO220851,1-17,0,0,0,0
787,DO220900,1-17,0,0,0,0
788,DO220874,1-17,0,0,0,0
789,DO220875,1-17,0,0,0,0
790,DO220864,1-17,0,0,0,3
791,DO220844,1-17,0,0,0,1
792,DO220883,1-17,0,0,0,0
793,DO220866,1-17,0,0,0,9
794,DO220903,1-17,0,0,0,0
795,DO220868,1-17,0,0,0,1
796,DO220893,1-17,0,0,0,0
797,DO220858,1-17,0,0,0,0
798,DO220888,1-17,0,0,0,5
799,DO220897,1-17,0,0,0,0
800,DO220886,1-17,0,0,0,0
801,DO220877,1-17,0,0,0,0
802,DO220902,1-17,0,0,0,0
803,DO220912,1-17,0,0,0,0
804,DO220898,1-17,0,0,0,0
805,DO220910,1-17,0,0,0,0
806,DO220881,1-17,0,0,0,0
807,DO220845,1-17,0,0,0,1
808,DO220884,1-17,0,0,0,0
809,DO220894,1-17,0,0,0,0
810,DO220861,1-17,0,0,0,0
811,DO220871,1-17,0,0,0,2
812,DO220848,1-17,0,0,0,1
813,DO220860,1-17,0,0,0,0
814,DO220859,1-17,0,0,0,0
815,DO220911,1-17,0,0,0,0
816,DO220891,1-17,0,0,0,0
817,DO220841,1-17,0,0,0,1
818,DO220878,1-17,0,0,0,0
819,DO220892,1-17,0,0,0,4
820,DO220913,1-17,0,0,0,0
821,DO220842,1-17,0,0,0,16
822,DO220846,1-17,0,0,0,4
823,DO220908,1-17,0,0,0,0
824,DO220879,1-17,0,0,0,0
825,DO220904,1-17,0,1,1,2
826,DO220895,1-17,0,0,0,0
827,DO220849,1-17,0,0,0,0
828,DO220857,1-17,0,0,0,0
829,DO220853,1-17,0,0,0,0
830,DO220906,1-17,0,0,0,0
831,DO220865,1-17,0,0,0,3
832,DO220882,1-17,0,0,0,0
833,DO220867,1-17,0,0,0,1
834,DO220850,1-17,0,0,0,0
835,DO220905,1-17,0,0,0,5
836,DO220880,1-17,0,0,0,0
837,DO220896,1-17,0,0,0,0
838,DO220873,1-17,0,0,0,0
839,DO220852,1-17,0,0,0,0
840,DO37432,1-18,0,0,0,0
841,DO37827,1-18,0,0,0,0
842,DO47268,1-18,0,0,0,0
843,DO37896,1-18,0,0,0,0
844,DO37435,1-18,0,0,0,0
845,DO47451,1-18,0,0,0,0
846,DO37861,1-18,0,0,0,0
847,DO37515,1-18,0,0,0,0
848,DO37425,1-18,0,0,0,0
849,DO37439,1-18,0,0,0,0
850,DO51251,1-18,0,0,0,2
851,DO37474,1-18,0,0,0,0
852,DO37527,1-18,0,0,0,7
853,DO37607,1-18,0,0,0,0
854,DO37946,1-18,0,0,0,0
855,DO47542,1-18,0,0,0,0
856,DO37424,1-18,0,0,0,0
857,DO37531,1-18,0,0,0,0
858,DO37703,1-18,0,0,0,0
859,DO37440,1-18,0,0,0,0
860,DO37659,1-18,0,0,0,0
861,DO37409,1-18,0,0,0,0
862,DO37587,1-18,0,0,0,9
863,DO37627,1-18,0,0,0,0
864,DO37418,1-18,0,0,0,0
865,DO37445,1-18,0,0,0,4
866,DO37427,1-18,0,0,0,2
867,DO47331,1-18,0,0,0,0
868,DO37750,1-18,0,0,0,0
869,DO37426,1-18,0,0,0,0
870,DO37599,1-18,0,0,0,0
871,DO37719,1-18,0,0,0,0
872,DO37758,1-18,0,0,0,14
873,DO37782,1-18,0,0,0,0
874,DO47255,1-18,0,0,0,0
875,DO38129,1-18,0,0,0,0
876,DO37723,1-18,0,0,0,1
877,DO220887,1-18,0,0,0,0
878,DO220872,1-18,0,0,0,0
879,DO220889,1-18,0,0,0,0
880,DO220862,1-18,0,0,0,0
881,DO220863,1-18,0,0,0,1
882,DO220885,1-18,0,0,0,0
883,DO220843,1-18,0,0,0,1
884,DO220870,1-18,0,0,0,3
885,DO220890,1-18,0,0,0,0
886,DO220855,1-18,0,0,0,0
887,DO220847,1-18,0,0,0,2
888,DO220901,1-18,0,0,0,0
889,DO220899,1-18,0,0,0,0
890,DO220907,1-18,0,0,0,0
891,DO220851,1-18,0,0,0,0
892,DO220900,1-18,0,0,0,0
893,DO220874,1-18,0,0,0,0
894,DO220875,1-18,0,0,0,0
895,DO220864,1-18,0,0,0,9
896,DO220844,1-18,0,0,0,3
897,DO220883,1-18,0,0,0,0
898,DO220866,1-18,0,0,0,9
899,DO220903,1-18,0,0,0,0
900,DO220868,1-18,0,0,0,3
901,DO220893,1-18,0,0,0,0
902,DO220858,1-18,0,0,0,1
903,DO220888,1-18,0,0,0,1
904,DO220897,1-18,0,0,0,0
905,DO220886,1-18,0,0,0,0
906,DO220877,1-18,0,0,0,0
907,DO220902,1-18,0,0,0,0
908,DO220912,1-18,0,0,0,0
909,DO220898,1-18,0,0,0,0
910,DO220910,1-18,0,0,0,0
911,DO220881,1-18,0,0,0,0
912,DO220845,1-18,0,0,0,3
913,DO220884,1-18,0,0,0,0
914,DO220894,1-18,0,0,0,0
915,DO220861,1-18,0,0,0,0
916,DO220871,1-18,0,0,0,4
917,DO220848,1-18,0,0,0,1
918,DO220860,1-18,0,0,0,0
919,DO220859,1-18,0,0,0,0
920,DO220911,1-18,0,0,0,0
921,DO220891,1-18,0,0,0,0
922,DO220841,1-18,0,0,0,9
923,DO220878,1-18,0,0,0,0
924,DO220892,1-18,0,0,0,4
925,DO220913,1-18,0,0,0,0
926,DO220842,1-18,0,1,1,24
927,DO220846,1-18,0,0,0,7
928,DO220908,1-18,0,0,0,0
929,DO220879,1-18,0,0,0,0
930,DO220904,1-18,0,0,0,2
931,DO220895,1-18,0,0,0,0
932,DO220849,1-18,0,0,0,1
933,DO220857,1-18,0,0,0,0
934,DO220853,1-18,0,0,0,0
935,DO220906,1-18,0,0,0,0
936,DO220865,1-18,0,0,0,6
937,DO220882,1-18,0,0,0,0
938,DO220867,1-18,0,0,0,1
939,DO220850,1-18,0,0,0,0
940,DO220905,1-18,0,0,0,3
941,DO220880,1-18,0,0,0,0
942,DO220896,1-18,0,0,0,0
943,DO220873,1-18,0,0,0,0
944,DO220852,1-18,0,0,0,0
945,DO37432,1-19,0,0,0,0
946,DO37827,1-19,0,0,0,0
947,DO47268,1-19,0,0,0,0
948,DO37896,1-19,0,0,0,0
949,DO37435,1-19,0,0,0,0
950,DO47451,1-19,0,0,0,1
951,DO37861,1-19,0,0,0,0
952,DO37515,1-19,0,0,0,0
953,DO37425,1-19,0,0,0,0
954,DO37439,1-19,0,0,0,0
955,DO51251,1-19,0,0,0,2
956,DO37474,1-19,0,0,0,0
957,DO37527,1-19,0,0,0,2
958,DO37607,1-19,0,0,0,0
959,DO37946,1-19,0,0,0,0
960,DO47542,1-19,0,0,0,0
961,DO37424,1-19,0,0,0,0
962,DO37531,1-19,0,0,0,0
963,DO37703,1-19,0,0,0,0
964,DO37440,1-19,0,0,0,0
965,DO37659,1-19,0,0,0,0
966,DO37409,1-19,0,0,0,0
967,DO37587,1-19,0,0,0,2
968,DO37627,1-19,0,0,0,0
969,DO37418,1-19,0,0,0,0
970,DO37445,1-19,0,0,0,3
971,DO37427,1-19,0,0,0,6
972,DO47331,1-19,0,0,0,0
973,DO37750,1-19,0,0,0,0
974,DO37426,1-19,0,0,0,0
975,DO37599,1-19,0,0,0,0
976,DO37719,1-19,0,0,0,0
977,DO37758,1-19,0,0,0,9
978,DO37782,1-19,0,0,0,0
979,DO47255,1-19,0,0,0,0
980,DO38129,1-19,0,0,0,0
981,DO37723,1-19,0,0,0,2
982,DO220887,1-19,0,0,0,0
983,DO220872,1-19,0,0,0,0
984,DO220889,1-19,0,0,0,0
985,DO220862,1-19,0,0,0,0
986,DO220863,1-19,0,0,0,1
987,DO220885,1-19,0,0,0,0
988,DO220843,1-19,0,0,0,1
989,DO220870,1-19,0,0,0,4
990,DO220890,1-19,0,0,0,0
991,DO220855,1-19,0,0,0,0
992,DO220847,1-19,0,0,0,2
993,DO220901,1-19,0,0,0,0
994,DO220899,1-19,0,0,0,0
995,DO220907,1-19,0,0,0,0
996,DO220851,1-19,0,0,0,0
997,DO220900,1-19,0,0,0,0
998,DO220874,1-19,0,0,0,0
999,DO220875,1-19,0,0,0,0
1000,DO220864,1-19,0,0,0,8
1001,DO220844,1-19,0,0,0,5
1002,DO220883,1-19,0,0,0,0
1003,DO220866,1-19,0,0,0,18
1004,DO220903,1-19,0,0,0,0
1005,DO220868,1-19,0,0,0,1
1006,DO220893,1-19,0,0,0,0
1007,DO220858,1-19,0,0,0,3
1008,DO220888,1-19,0,0,0,4
1009,DO220897,1-19,0,0,0,0
1010,DO220886,1-19,0,0,0,0
1011,DO220877,1-19,0,0,0,0
1012,DO220902,1-19,0,0,0,0
1013,DO220912,1-19,0,0,0,0
1014,DO220898,1-19,0,0,0,0
1015,DO220910,1-19,0,0,0,0
1016,DO220881,1-19,0,0,0,0
1017,DO220845,1-19,0,0,0,1
1018,DO220884,1-19,0,0,0,0
1019,DO220894,1-19,0,0,0,0
1020,DO220861,1-19,0,0,0,0
1021,DO220871,1-19,0,0,0,2
1022,DO220848,1-19,0,0,0,1
1023,DO220860,1-19,0,0,0,0
1024,DO220859,1-19,0,0,0,0
1025,DO220911,1-19,0,0,0,0
1026,DO220891,1-19,0,0,0,0
1027,DO220841,1-19,0,0,0,7
1028,DO220878,1-19,0,0,0,0
1029,DO220892,1-19,0,0,0,2
1030,DO220913,1-19,0,0,0,0
1031,DO220842,1-19,0,0,0,9
1032,DO220846,1-19,0,0,0,4
1033,DO220908,1-19,0,0,0,0
1034,DO220879,1-19,0,0,0,0
1035,DO220904,1-19,0,0,0,9
1036,DO220895,1-19,0,0,0,0
1037,DO220849,1-19,0,0,0,2
1038,DO220857,1-19,0,0,0,0
1039,DO220853,1-19,0,0,0,0
1040,DO220906,1-19,0,0,0,0
1041,DO220865,1-19,0,0,0,3
1042,DO220882,1-19,0,0,0,0
1043,DO220867,1-19,0,0,0,2
1044,DO220850,1-19,0,0,0,0
1045,DO220905,1-19,0,0,0,11
1046,DO220880,1-19,0,0,0,0
1047,DO220896,1-19,0,0,0,0
1048,DO220873,1-19,0,0,0,0
1049,DO220852,1-19,0,0,0,0
1050,DO37432,1-20,0,0,0,0
1051,DO37827,1-20,0,0,0,0
1052,DO47268,1-20,0,0,0,0
1053,DO37896,1-20,0,0,0,0
1054,DO37435,1-20,0,0,0,0
1055,DO47451,1-20,0,0,0,0
1056,DO37861,1-20,0,0,0,0
1057,DO37515,1-20,0,0,0,0
1058,DO37425,1-20,0,0,0,0
1059,DO37439,1-20,0,0,0,0
1060,DO51251,1-20,0,0,0,2
1061,DO37474,1-20,0,0,0,0
1062,DO37527,1-20,0,0,0,10
1063,DO37607,1-20,0,0,0,0
1064,DO37946,1-20,0,0,0,0
1065,DO47542,1-20,0,0,0,0
1066,DO37424,1-20,0,0,0,0
1067,DO37531,1-20,0,0,0,0
1068,DO37703,1-20,0,0,0,0
1069,DO37440,1-20,0,0,0,0
1070,DO37659,1-20,0,0,0,0
1071,DO37409,1-20,0,0,0,0
1072,DO37587,1-20,0,0,0,3
1073,DO37627,1-20,0,0,0,0
1074,DO37418,1-20,0,0,0,0
1075,DO37445,1-20,0,0,0,1
1076,DO37427,1-20,0,0,0,5
1077,DO47331,1-20,0,0,0,0
1078,DO37750,1-20,0,0,0,0
1079,DO37426,1-20,0,0,0,0
1080,DO37599,1-20,0,0,0,0
1081,DO37719,1-20,0,0,0,0
1082,DO37758,1-20,0,0,0,7
1083,DO37782,1-20,0,0,0,0
1084,DO47255,1-20,0,0,0,0
1085,DO38129,1-20,0,0,0,0
1086,DO37723,1-20,0,0,0,0
1087,DO220887,1-20,0,0,0,0
1088,DO220872,1-20,0,0,0,0
1089,DO220889,1-20,0,0,0,0
1090,DO220862,1-20,0,0,0,0
1091,DO220863,1-20,0,0,0,2
1092,DO220885,1-20,0,0,0,0
1093,DO220843,1-20,0,0,0,3
1094,DO220870,1-20,0,0,0,4
1095,DO220890,1-20,0,0,0,0
1096,DO220855,1-20,0,0,0,0
1097,DO220847,1-20,0,0,0,0
1098,DO220901,1-20,0,0,0,0
1099,DO220899,1-20,0,0,0,0
1100,DO220907,1-20,0,0,0,0
1101,DO220851,1-20,0,0,0,0
1102,DO220900,1-20,0,0,0,0
1103,DO220874,1-20,0,0,0,0
1104,DO220875,1-20,0,0,0,0
1105,DO220864,1-20,0,0,0,9
1106,DO220844,1-20,0,0,0,3
1107,DO220883,1-20,0,0,0,0
1108,DO220866,1-20,0,0,0,13
1109,DO220903,1-20,0,0,0,0
1110,DO220868,1-20,0,0,0,1
1111,DO220893,1-20,0,0,0,0
1112,DO220858,1-20,0,0,0,5
1113,DO220888,1-20,0,0,0,3
1114,DO220897,1-20,0,0,0,0
1115,DO220886,1-20,0,0,0,0
1116,DO220877,1-20,0,0,0,0
1117,DO220902,1-20,0,0,0,0
1118,DO220912,1-20,0,0,0,0
1119,DO220898,1-20,0,0,0,0
1120,DO220910,1-20,0,0,0,0
1121,DO220881,1-20,0,0,0,0
1122,DO220845,1-20,0,0,0,3
1123,DO220884,1-20,0,0,0,0
1124,DO220894,1-20,0,0,0,0
1125,DO220861,1-20,0,0,0,0
1126,DO220871,1-20,0,0,0,5
1127,DO220848,1-20,0,0,0,1
1128,DO220860,1-20,0,0,0,0
1129,DO220859,1-20,0,0,0,0
1130,DO220911,1-20,0,0,0,0
1131,DO220891,1-20,0,0,0,0
1132,DO220841,1-20,0,0,0,5
1133,DO220878,1-20,0,0,0,0
1134,DO220892,1-20,0,0,0,7
1135,DO220913,1-20,0,0,0,0
1136,DO220842,1-20,0,0,0,18
1137,DO220846,1-20,0,0,0,3
1138,DO220908,1-20,0,0,0,0
1139,DO220879,1-20,0,0,0,0
1140,DO220904,1-20,0,0,0,6
1141,DO220895,1-20,0,0,0,0
1142,DO220849,1-20,0,0,0,2
1143,DO220857,1-20,0,0,0,0
1144,DO220853,1-20,0,0,0,0
1145,DO220906,1-20,0,0,0,0
1146,DO220865,1-20,0,0,0,5
1147,DO220882,1-20,0,0,0,0
1148,DO220867,1-20,0,0,0,0
1149,DO220850,1-20,0,0,0,0
1150,DO220905,1-20,0,0,0,4
1151,DO220880,1-20,0,0,0,0
1152,DO220896,1-20,0,0,0,0
1153,DO220873,1-20,0,0,0,0
1154,DO220852,1-20,0,0,0,0
1155,DO37432,1-21,0,0,0,0
1156,DO37827,1-21,0,0,0,0
1157,DO47268,1-21,0,0,0,0
1158,DO37896,1-21,0,0,0,0
1159,DO37435,1-21,0,0,0,0
1160,DO47451,1-21,0,0,0,3
1161,DO37861,1-21,0,0,0,0
1162,DO37515,1-21,0,0,0,0
1163,DO37425,1-21,0,0,0,0
1164,DO37439,1-21,0,0,0,0
1165,DO51251,1-21,0,0,0,2
1166,DO37474,1-21,0,0,0,0
1167,DO37527,1-21,0,0,0,7
1168,DO37607,1-21,0,0,0,0
1169,DO37946,1-21,0,0,0,0
1170,DO47542,1-21,0,0,0,0
1171,DO37424,1-21,0,0,0,0
1172,DO37531,1-21,0,0,0,0
1173,DO37703,1-21,0,0,0,0
1174,DO37440,1-21,0,0,0,0
1175,DO37659,1-21,0,0,0,0
1176,DO37409,1-21,0,0,0,0
1177,DO37587,1-21,0,0,0,15
1178,DO37627,1-21,0,0,0,0
1179,DO37418,1-21,0,0,0,0
1180,DO37445,1-21,0,0,0,1
1181,DO37427,1-21,0,0,0,6
1182,DO47331,1-21,0,0,0,0
1183,DO37750,1-21,0,0,0,0
1184,DO37426,1-21,0,0,0,0
1185,DO37599,1-21,0,0,0,0
1186,DO37719,1-21,0,0,0,0
1187,DO37758,1-21,0,0,0,13
1188,DO37782,1-21,0,0,0,0
1189,DO47255,1-21,0,0,0,0
1190,DO38129,1-21,0,0,0,0
1191,DO37723,1-21,0,0,0,4
1192,DO220887,1-21,0,0,0,0
1193,DO220872,1-21,0,0,0,0
1194,DO220889,1-21,0,0,0,0
1195,DO220862,1-21,0,0,0,0
1196,DO220863,1-21,0,0,0,3
1197,DO220885,1-21,0,0,0,0
1198,DO220843,1-21,0,0,0,5
1199,DO220870,1-21,0,0,0,5
1200,DO220890,1-21,0,0,0,0
1201,DO220855,1-21,0,0,0,0
1202,DO220847,1-21,0,0,0,1
1203,DO220901,1-21,0,0,0,0
1204,DO220899,1-21,0,0,0,0
1205,DO220907,1-21,0,0,0,0
1206,DO220851,1-21,0,0,0,0
1207,DO220900,1-21,0,0,0,0
1208,DO220874,1-21,0,0,0,0
1209,DO220875,1-21,0,0,0,0
1210,DO220864,1-21,0,0,0,11
1211,DO220844,1-21,0,0,0,1
1212,DO220883,1-21,0,0,0,0
1213,DO220866,1-21,0,0,0,25
1214,DO220903,1-21,0,0,0,0
1215,DO220868,1-21,0,0,0,1
1216,DO220893,1-21,0,0,0,0
1217,DO220858,1-21,0,0,0,8
1218,DO220888,1-21,0,0,0,3
1219,DO220897,1-21,0,0,0,0
1220,DO220886,1-21,0,0,0,0
1221,DO220877,1-21,0,0,0,0
1222,DO220902,1-21,0,0,0,0
1223,DO220912,1-21,0,0,0,0
1224,DO220898,1-21,0,0,0,0
1225,DO220910,1-21,0,0,0,0
1226,DO220881,1-21,0,0,0,0
1227,DO220845,1-21,0,0,0,2
1228,DO220884,1-21,0,0,0,0
1229,DO220894,1-21,0,0,0,0
1230,DO220861,1-21,0,0,0,0
1231,DO220871,1-21,0,0,0,7
1232,DO220848,1-21,0,0,0,3
1233,DO220860,1-21,0,0,0,0
1234,DO220859,1-21,0,0,0,0
1235,DO220911,1-21,0,0,0,0
1236,DO220891,1-21,0,0,0,0
1237,DO220841,1-21,0,0,0,11
1238,DO220878,1-21,0,0,0,0
1239,DO220892,1-21,0,0,0,7
1240,DO220913,1-21,0,0,0,0
1241,DO220842,1-21,0,0,0,19
1242,DO220846,1-21,0,0,0,8
1243,DO220908,1-21,0,0,0,0
1244,DO220879,1-21,0,0,0,0
1245,DO220904,1-21,0,0,0,13
1246,DO220895,1-21,0,0,0,0
1247,DO220849,1-21,0,0,0,1
1248,DO220857,1-21,0,0,0,0
1249,DO220853,1-21,0,0,0,0
1250,DO220906,1-21,0,0,0,0
1251,DO220865,1-21,0,0,0,3
1252,DO220882,1-21,0,0,0,0
1253,DO220867,1-21,0,0,0,2
1254,DO220850,1-21,0,0,0,0
1255,DO220905,1-21,0,0,0,11
1256,DO220880,1-21,0,0,0,0
1257,DO220896,1-21,0,0,0,0
1258,DO220873,1-21,0,0,0,0
1259,DO220852,1-21,0,0,0,0
1260,DO37432,1-22,0,0,0,0
1261,DO37827,1-22,0,0,0,0
1262,DO47268,1-22,0,0,0,0
1263,DO37896,1-22,0,0,0,0
1264,DO37435,1-22,0,0,0,0
1265,DO47451,1-22,0,0,0,1
1266,DO37861,1-22,0,0,0,0
1267,DO37515,1-22,0,0,0,0
1268,DO37425,1-22,0,0,0,0
1269,DO37439,1-22,0,0,0,0
1270,DO51251,1-22,0,0,0,3
1271,DO37474,1-22,0,0,0,0
1272,DO37527,1-22,0,0,0,9
1273,DO37607,1-22,0,0,0,0
1274,DO37946,1-22,0,0,0,0
1275,DO47542,1-22,0,0,0,0
1276,DO37424,1-22,0,0,0,0
1277,DO37531,1-22,0,0,0,0
1278,DO37703,1-22,0,0,0,0
1279,DO37440,1-22,0,0,0,0
1280,DO37659,1-22,0,0,0,0
1281,DO37409,1-22,0,0,0,0
1282,DO37587,1-22,0,0,0,9
1283,DO37627,1-22,0,0,0,0
1284,DO37418,1-22,0,0,0,0
1285,DO37445,1-22,0,0,0,1
1286,DO37427,1-22,0,0,0,2
1287,DO47331,1-22,0,0,0,0
1288,DO37750,1-22,0,0,0,0
1289,DO37426,1-22,0,0,0,0
1290,DO37599,1-22,0,0,0,0
1291,DO37719,1-22,0,0,0,0
1292,DO37758,1-22,0,0,0,19
1293,DO37782,1-22,0,0,0,0
1294,DO47255,1-22,0,0,0,0
1295,DO38129,1-22,0,0,0,0
1296,DO37723,1-22,0,0,0,0
1297,DO220887,1-22,0,0,0,0
1298,DO220872,1-22,0,0,0,0
1299,DO220889,1-22,0,0,0,0
1300,DO220862,1-22,0,0,0,0
1301,DO220863,1-22,0,0,0,3
1302,DO220885,1-22,0,0,0,0
1303,DO220843,1-22,0,0,0,5
1304,DO220870,1-22,0,0,0,4
1305,DO220890,1-22,0,0,0,0
1306,DO220855,1-22,0,0,0,0
1307,DO220847,1-22,0,0,0,1
1308,DO220901,1-22,0,0,0,0
1309,DO220899,1-22,0,0,0,0
1310,DO220907,1-22,0,0,0,0
1311,DO220851,1-22,0,0,0,0
1312,DO220900,1-22,0,0,0,0
1313,DO220874,1-22,0,0,0,0
1314,DO220875,1-22,0,0,0,0
1315,DO220864,1-22,0,0,0,10
1316,DO220844,1-22,0,0,0,3
1317,DO220883,1-22,0,0,0,0
1318,DO220866,1-22,0,0,0,11
1319,DO220903,1-22,0,0,0,0
1320,DO220868,1-22,0,0,0,1
1321,DO220893,1-22,0,0,0,0
1322,DO220858,1-22,0,0,0,3
1323,DO220888,1-22,0,0,0,5
1324,DO220897,1-22,0,0,0,0
1325,DO220886,1-22,0,0,0,0
1326,DO220877,1-22,0,0,0,0
1327,DO220902,1-22,0,0,0,0
1328,DO220912,1-22,0,0,0,0
1329,DO220898,1-22,0,0,0,0
1330,DO220910,1-22,0,0,0,0
1331,DO220881,1-22,0,0,0,0
1332,DO220845,1-22,0,0,0,2
1333,DO220884,1-22,0,0,0,0
1334,DO220894,1-22,0,0,0,0
1335,DO220861,1-22,0,0,0,0
1336,DO220871,1-22,0,0,0,2
1337,DO220848,1-22,0,0,0,0
1338,DO220860,1-22,0,0,0,0
1339,DO220859,1-22,0,0,0,0
1340,DO220911,1-22,0,0,0,0
1341,DO220891,1-22,0,0,0,0
1342,DO220841,1-22,0,0,0,7
1343,DO220878,1-22,0,0,0,0
1344,DO220892,1-22,0,0,0,4
1345,DO220913,1-22,0,0,0,0
1346,DO220842,1-22,0,0,0,21
1347,DO220846,1-22,0,0,0,6
1348,DO220908,1-22,0,0,0,0
1349,DO220879,1-22,0,0,0,0
1350,DO220904,1-22,0,0,0,4
1351,DO220895,1-22,0,0,0,0
1352,DO220849,1-22,0,0,0,1
1353,DO220857,1-22,0,0,0,0
1354,DO220853,1-22,0,0,0,0
1355,DO220906,1-22,0,0,0,0
1356,DO220865,1-22,0,0,0,1
1357,DO220882,1-22,0,0,0,0
1358,DO220867,1-22,0,0,0,3
1359,DO220850,1-22,0,0,0,0
1360,DO220905,1-22,0,0,0,7
1361,DO220880,1-22,0,0,0,0
1362,DO220896,1-22,0,0,0,0
1363,DO220873,1-22,0,0,0,0
1364,DO220852,1-22,0,0,0,0
1365,DO37432,1-23,0,0,0,0
1366,DO37827,1-23,0,0,0,0
1367,DO47268,1-23,0,0,0,0
1368,DO37896,1-23,0,0,0,0
1369,DO37435,1-23,0,0,0,0
1370,DO47451,1-23,0,0,0,0
1371,DO37861,1-23,0,0,0,0
1372,DO37515,1-23,0,0,0,0
1373,DO37425,1-23,0,0,0,0
1374,DO37439,1-23,0,0,0,0
1375,DO51251,1-23,0,0,0,2
1376,DO37474,1-23,0,0,0,0
1377,DO37527,1-23,0,0,0,1
1378,DO37607,1-23,0,0,0,0
1379,DO37946,1-23,0,0,0,0
1380,DO47542,1-23,0,0,0,0
1381,DO37424,1-23,0,0,0,0
1382,DO37531,1-23,0,0,0,0
1383,DO37703,1-23,0,0,0,0
1384,DO37440,1-23,0,0,0,0
1385,DO37659,1-23,0,0,0,0
1386,DO37409,1-23,0,0,0,0
1387,DO37587,1-23,0,0,0,2
1388,DO37627,1-23,0,0,0,0
1389,DO37418,1-23,0,0,0,0
1390,DO37445,1-23,0,0,0,4
1391,DO37427,1-23,0,0,0,3
1392,DO47331,1-23,0,0,0,0
1393,DO37750,1-23,0,0,0,0
1394,DO37426,1-23,0,0,0,0
1395,DO37599,1-23,0,0,0,0
1396,DO37719,1-23,0,0,0,0
1397,DO37758,1-23,0,0,0,7
1398,DO37782,1-23,0,0,0,0
1399,DO47255,1-23,0,0,0,0
1400,DO38129,1-23,0,0,0,0
1401,DO37723,1-23,0,0,0,1
1402,DO220887,1-23,0,0,0,0
1403,DO220872,1-23,0,0,0,0
1404,DO220889,1-23,0,0,0,0
1405,DO220862,1-23,0,0,0,0
1406,DO220863,1-23,0,0,0,2
1407,DO220885,1-23,0,0,0,0
1408,DO220843,1-23,0,0,0,3
1409,DO220870,1-23,0,0,0,3
1410,DO220890,1-23,0,0,0,0
1411,DO220855,1-23,0,0,0,0
1412,DO220847,1-23,0,0,0,0
1413,DO220901,1-23,0,0,0,0
1414,DO220899,1-23,0,0,0,0
1415,DO220907,1-23,0,0,0,0
1416,DO220851,1-23,0,0,0,0
1417,DO220900,1-23,0,0,0,0
1418,DO220874,1-23,0,0,0,0
1419,DO220875,1-23,0,0,0,0
1420,DO220864,1-23,0,0,0,3
1421,DO220844,1-23,0,0,0,3
1422,DO220883,1-23,0,0,0,0
1423,DO220866,1-23,0,0,0,6
1424,DO220903,1-23,0,0,0,0
1425,DO220868,1-23,0,0,0,2
1426,DO220893,1-23,0,0,0,0
1427,DO220858,1-23,0,0,0,1
1428,DO220888,1-23,0,0,0,2
1429,DO220897,1-23,0,0,0,0
1430,DO220886,1-23,0,0,0,0
1431,DO220877,1-23,0,0,0,0
1432,DO220902,1-23,0,0,0,0
1433,DO220912,1-23,0,0,0,0
1434,DO220898,1-23,0,0,0,0
1435,DO220910,1-23,0,0,0,0
1436,DO220881,1-23,0,0,0,0
1437,DO220845,1-23,0,0,0,1
1438,DO220884,1-23,0,0,0,0
1439,DO220894,1-23,0,0,0,0
1440,DO220861,1-23,0,0,0,0
1441,DO220871,1-23,0,0,0,0
1442,DO220848,1-23,0,0,0,0
1443,DO220860,1-23,0,0,0,0
