,Donor,chr-pos,n_syn,n_nsyn,n_coding,n_all
733,DO30750,1-76,0,0,0,13
734,DO46551,1-76,0,0,0,4
735,DO28763,1-76,0,0,0,1
736,DO46378,1-76,0,0,0,3
737,DO28119,1-76,0,0,0,8
738,DO46362,1-76,0,0,0,5
739,DO46390,1-76,0,0,0,13
740,DO46392,1-76,0,0,0,2
741,DO46350,1-76,0,0,0,5
742,DO46394,1-76,0,0,0,8
743,DO28053,1-76,0,0,0,10
744,DO46424,1-76,0,0,0,0
745,DO46493,1-76,0,0,0,9
746,DO46593,1-76,0,0,0,3
747,DO46586,1-76,0,0,0,3
748,DO46328,1-76,0,0,0,9
749,DO46330,1-76,0,0,0,14
750,DO46336,1-76,0,0,0,1
751,DO46366,1-76,0,0,0,4
752,DO28412,1-76,0,0,0,5
753,DO46340,1-76,0,0,0,3
754,DO46329,1-76,0,0,0,5
755,DO46571,1-76,0,0,0,11
756,DO46448,1-76,0,0,0,7
757,DO46611,1-76,0,0,0,9
758,DO46325,1-76,0,0,0,4
759,DO46503,1-76,0,0,0,20
760,DO46368,1-76,0,0,0,5
761,DO30090,1-76,0,0,0,5
762,DO28521,1-76,0,0,0,5
763,DO46416,1-77,0,0,0,17
764,DO46581,1-77,1,0,1,8
765,DO28952,1-77,0,0,0,2
766,DO46606,1-77,0,0,0,3
767,DO27978,1-77,0,0,0,1
768,DO46372,1-77,0,0,0,13
769,DO46597,1-77,0,0,0,6
770,DO32391,1-77,0,0,0,1
771,DO46382,1-77,0,0,0,6
772,DO29398,1-77,0,0,0,12
773,DO28004,1-77,0,0,0,1
774,DO31551,1-77,0,0,0,2
775,DO46566,1-77,0,0,0,5
776,DO28823,1-77,0,0,0,3
777,DO29980,1-77,0,0,0,5
778,DO32646,1-77,0,0,0,4
779,DO28093,1-77,0,0,0,7
780,DO46402,1-77,0,0,0,2
781,DO46370,1-77,0,0,0,5
782,DO46388,1-77,0,0,0,9
783,DO46344,1-77,0,0,0,5
784,DO28089,1-77,0,0,0,6
785,DO30550,1-77,0,0,0,5
786,DO30220,1-77,0,0,0,3
787,DO30970,1-77,0,0,0,5
788,DO28024,1-77,0,0,0,6
789,DO46576,1-77,0,0,0,2
790,DO46568,1-77,0,0,0,4
791,DO46354,1-77,0,0,0,7
792,DO31150,1-77,0,0,0,4
793,DO29760,1-77,0,0,0,6
794,DO46561,1-77,0,0,0,4
795,DO32237,1-77,0,0,0,2
796,DO46346,1-77,0,0,0,4
797,DO46498,1-77,0,0,0,7
798,DO46380,1-77,0,0,0,6
799,DO46374,1-77,0,0,0,8
800,DO29308,1-77,0,0,0,5
801,DO31769,1-77,0,0,0,6
802,DO46408,1-77,0,0,0,2
803,DO28962,1-77,1,0,1,5
804,DO46560,1-77,0,0,0,2
805,DO46376,1-77,0,0,0,4
806,DO32420,1-77,0,0,0,0
807,DO46358,1-77,0,0,0,6
808,DO46356,1-77,0,0,0,9
809,DO46398,1-77,0,0,0,7
810,DO46333,1-77,0,0,0,7
811,DO46420,1-77,0,0,0,8
812,DO46331,1-77,0,0,0,4
813,DO31869,1-77,0,0,0,11
814,DO46334,1-77,0,0,0,3
815,DO29146,1-77,0,0,0,14
816,DO30340,1-77,0,0,0,4
817,DO29850,1-77,0,0,0,7
818,DO28273,1-77,0,0,0,0
819,DO46352,1-77,0,0,0,4
820,DO46542,1-77,0,0,0,5
821,DO46602,1-77,0,0,0,4
822,DO28233,1-77,0,0,0,4
823,DO46412,1-77,0,0,0,8
824,DO30060,1-77,0,0,0,1
825,DO46360,1-77,1,0,1,8
826,DO28289,1-77,0,0,0,3
827,DO32596,1-77,0,0,0,7
828,DO46384,1-77,0,0,0,1
829,DO46556,1-77,0,0,0,9
830,DO31729,1-77,0,0,0,10
831,DO31420,1-77,0,0,0,7
832,DO46342,1-77,0,0,0,9
833,DO46327,1-77,0,0,0,1
834,DO46400,1-77,0,0,0,10
835,DO46588,1-77,0,0,0,3
836,DO29940,1-77,0,0,0,1
837,DO46386,1-77,0,2,2,7
838,DO46364,1-77,0,0,0,2
839,DO46338,1-77,0,0,0,6
840,DO46591,1-77,0,0,0,18
841,DO46488,1-77,0,0,0,8
842,DO30750,1-77,0,0,0,6
843,DO46551,1-77,0,0,0,5
844,DO28763,1-77,1,0,1,3
845,DO46378,1-77,0,0,0,7
846,DO28119,1-77,0,0,0,3
847,DO46362,1-77,0,1,1,2
848,DO46390,1-77,0,0,0,7
849,DO46392,1-77,0,0,0,2
850,DO46350,1-77,0,0,0,1
851,DO46394,1-77,0,0,0,8
852,DO28053,1-77,0,0,0,12
853,DO46424,1-77,0,0,0,0
854,DO46493,1-77,0,0,0,7
855,DO46593,1-77,0,0,0,9
856,DO46586,1-77,0,0,0,3
857,DO46328,1-77,0,0,0,6
858,DO46330,1-77,0,0,0,7
859,DO46336,1-77,0,0,0,3
860,DO46366,1-77,0,0,0,3
861,DO28412,1-77,0,0,0,2
862,DO46340,1-77,0,0,0,1
863,DO46329,1-77,0,0,0,1
864,DO46571,1-77,0,0,0,11
865,DO46448,1-77,0,0,0,7
866,DO46611,1-77,0,0,0,2
867,DO46325,1-77,0,0,0,5
868,DO46503,1-77,0,0,0,19
869,DO46368,1-77,0,0,0,3
870,DO30090,1-77,0,1,1,8
871,DO28521,1-77,0,0,0,3
872,DO46416,1-78,0,0,0,11
873,DO46581,1-78,0,0,0,11
874,DO28952,1-78,0,0,0,7
875,DO46606,1-78,0,0,0,7
876,DO27978,1-78,0,0,0,2
877,DO46372,1-78,0,0,0,9
878,DO46597,1-78,0,0,0,4
879,DO32391,1-78,0,0,0,1
880,DO46382,1-78,0,0,0,4
881,DO29398,1-78,0,0,0,10
882,DO28004,1-78,0,0,0,10
883,DO31551,1-78,0,0,0,4
884,DO46566,1-78,0,0,0,6
885,DO28823,1-78,0,0,0,4
886,DO29980,1-78,0,0,0,2
887,DO32646,1-78,0,0,0,5
888,DO28093,1-78,0,0,0,10
889,DO46402,1-78,0,0,0,9
890,DO46370,1-78,0,0,0,2
891,DO46388,1-78,0,0,0,4
892,DO46344,1-78,0,0,0,2
893,DO28089,1-78,0,0,0,1
894,DO30550,1-78,0,0,0,9
895,DO30220,1-78,0,0,0,10
896,DO30970,1-78,0,0,0,2
897,DO28024,1-78,0,0,0,1
898,DO46576,1-78,0,0,0,4
899,DO46568,1-78,0,0,0,5
900,DO46354,1-78,0,0,0,2
901,DO31150,1-78,0,0,0,7
902,DO29760,1-78,0,0,0,7
903,DO46561,1-78,0,0,0,1
904,DO32237,1-78,0,0,0,2
905,DO46346,1-78,0,0,0,7
906,DO46498,1-78,0,0,0,5
907,DO46380,1-78,0,0,0,5
908,DO46374,1-78,0,0,0,10
909,DO29308,1-78,0,0,0,5
910,DO31769,1-78,0,0,0,3
911,DO46408,1-78,0,0,0,7
912,DO28962,1-78,0,0,0,6
913,DO46560,1-78,0,0,0,3
914,DO46376,1-78,0,0,0,5
915,DO32420,1-78,0,0,0,0
916,DO46358,1-78,0,0,0,6
917,DO46356,1-78,0,0,0,2
918,DO46398,1-78,0,0,0,0
919,DO46333,1-78,0,0,0,5
920,DO46420,1-78,0,0,0,11
921,DO46331,1-78,0,0,0,3
922,DO31869,1-78,0,0,0,3
923,DO46334,1-78,0,0,0,3
924,DO29146,1-78,0,0,0,7
925,DO30340,1-78,0,0,0,7
926,DO29850,1-78,0,0,0,4
927,DO28273,1-78,0,0,0,2
928,DO46352,1-78,0,0,0,6
929,DO46542,1-78,0,0,0,13
930,DO46602,1-78,0,0,0,3
931,DO28233,1-78,0,0,0,9
932,DO46412,1-78,0,0,0,6
933,DO30060,1-78,0,0,0,7
934,DO46360,1-78,0,0,0,6
935,DO28289,1-78,0,0,0,4
936,DO32596,1-78,0,0,0,6
937,DO46384,1-78,0,0,0,1
938,DO46556,1-78,0,0,0,10
939,DO31729,1-78,0,0,0,12
940,DO31420,1-78,0,0,0,1
941,DO46342,1-78,0,0,0,8
942,DO46327,1-78,0,0,0,6
943,DO46400,1-78,0,0,0,3
944,DO46588,1-78,0,0,0,3
945,DO29940,1-78,0,0,0,1
946,DO46386,1-78,0,0,0,6
947,DO46364,1-78,0,0,0,2
948,DO46338,1-78,0,0,0,4
949,DO46591,1-78,0,0,0,15
950,DO46488,1-78,0,0,0,11
951,DO30750,1-78,0,0,0,10
952,DO46551,1-78,0,0,0,2
953,DO28763,1-78,0,0,0,2
954,DO46378,1-78,0,0,0,8
955,DO28119,1-78,0,0,0,7
956,DO46362,1-78,0,0,0,4
957,DO46390,1-78,0,0,0,8
958,DO46392,1-78,0,0,0,0
959,DO46350,1-78,0,0,0,1
960,DO46394,1-78,0,0,0,8
961,DO28053,1-78,0,0,0,3
962,DO46424,1-78,0,0,0,0
963,DO46493,1-78,0,0,0,5
964,DO46593,1-78,0,0,0,5
965,DO46586,1-78,0,0,0,4
966,DO46328,1-78,0,0,0,4
967,DO46330,1-78,0,0,0,9
968,DO46336,1-78,0,0,0,2
969,DO46366,1-78,0,0,0,3
970,DO28412,1-78,0,0,0,3
971,DO46340,1-78,0,0,0,8
972,DO46329,1-78,0,0,0,5
973,DO46571,1-78,0,0,0,6
974,DO46448,1-78,0,0,0,11
975,DO46611,1-78,0,0,0,5
976,DO46325,1-78,0,0,0,4
977,DO46503,1-78,0,0,0,15
978,DO46368,1-78,0,0,0,1
979,DO30090,1-78,0,0,0,5
980,DO28521,1-78,0,0,0,3
981,DO46416,1-79,0,0,0,10
982,DO46581,1-79,0,0,0,4
983,DO28952,1-79,0,0,0,3
984,DO46606,1-79,0,0,0,5
985,DO27978,1-79,0,0,0,0
986,DO46372,1-79,0,0,0,11
987,DO46597,1-79,0,0,0,6
988,DO32391,1-79,0,0,0,3
989,DO46382,1-79,0,0,0,8
990,DO29398,1-79,0,0,0,9
991,DO28004,1-79,0,0,0,5
992,DO31551,1-79,0,0,0,0
993,DO46566,1-79,0,0,0,6
994,DO28823,1-79,0,0,0,2
995,DO29980,1-79,0,0,0,3
996,DO32646,1-79,0,0,0,1
997,DO28093,1-79,0,0,0,5
998,DO46402,1-79,0,0,0,6
999,DO46370,1-79,0,0,0,3
1000,DO46388,1-79,0,0,0,3
1001,DO46344,1-79,0,0,0,4
1002,DO28089,1-79,0,0,0,4
1003,DO30550,1-79,0,0,0,5
1004,DO30220,1-79,0,0,0,7
1005,DO30970,1-79,0,0,0,6
1006,DO28024,1-79,0,0,0,6
1007,DO46576,1-79,0,0,0,3
1008,DO46568,1-79,0,0,0,8
1009,DO46354,1-79,0,0,0,4
1010,DO31150,1-79,0,0,0,5
1011,DO29760,1-79,0,0,0,4
1012,DO46561,1-79,0,0,0,4
1013,DO32237,1-79,0,0,0,2
1014,DO46346,1-79,0,0,0,2
1015,DO46498,1-79,0,0,0,2
1016,DO46380,1-79,0,0,0,6
1017,DO46374,1-79,0,0,0,4
1018,DO29308,1-79,0,0,0,3
1019,DO31769,1-79,0,0,0,2
1020,DO46408,1-79,0,0,0,3
1021,DO28962,1-79,0,0,0,3
1022,DO46560,1-79,0,0,0,2
1023,DO46376,1-79,0,0,0,4
1024,DO32420,1-79,0,0,0,0
1025,DO46358,1-79,0,0,0,10
1026,DO46356,1-79,0,0,0,6
1027,DO46398,1-79,0,0,0,2
1028,DO46333,1-79,0,0,0,10
1029,DO46420,1-79,0,0,0,10
1030,DO46331,1-79,0,0,0,1
1031,DO31869,1-79,0,0,0,10
1032,DO46334,1-79,0,0,0,3
1033,DO29146,1-79,0,0,0,6
1034,DO30340,1-79,0,0,0,4
1035,DO29850,1-79,0,0,0,8
1036,DO28273,1-79,0,0,0,2
1037,DO46352,1-79,0,0,0,4
1038,DO46542,1-79,0,0,0,10
1039,DO46602,1-79,0,0,0,2
1040,DO28233,1-79,0,0,0,2
1041,DO46412,1-79,0,0,0,9
1042,DO30060,1-79,0,0,0,7
1043,DO46360,1-79,0,0,0,8
1044,DO28289,1-79,0,0,0,3
1045,DO32596,1-79,0,0,0,5
1046,DO46384,1-79,0,0,0,0
1047,DO46556,1-79,0,0,0,9
1048,DO31729,1-79,0,0,0,11
1049,DO31420,1-79,0,0,0,1
1050,DO46342,1-79,0,0,0,4
1051,DO46327,1-79,0,0,0,0
1052,DO46400,1-79,0,0,0,4
1053,DO46588,1-79,0,0,0,4
1054,DO29940,1-79,0,0,0,2
1055,DO46386,1-79,0,0,0,3
1056,DO46364,1-79,0,0,0,1
1057,DO46338,1-79,0,0,0,3
1058,DO46591,1-79,0,0,0,6
1059,DO46488,1-79,0,0,0,3
1060,DO30750,1-79,0,0,0,5
1061,DO46551,1-79,0,0,0,1
1062,DO28763,1-79,0,0,0,3
1063,DO46378,1-79,0,0,0,3
1064,DO28119,1-79,0,0,0,6
1065,DO46362,1-79,0,0,0,1
1066,DO46390,1-79,0,0,0,5
1067,DO46392,1-79,0,0,0,1
1068,DO46350,1-79,0,0,0,2
1069,DO46394,1-79,0,0,0,11
1070,DO28053,1-79,0,0,0,7
1071,DO46424,1-79,0,0,0,0
1072,DO46493,1-79,0,0,0,3
1073,DO46593,1-79,0,0,0,5
1074,DO46586,1-79,0,0,0,3
1075,DO46328,1-79,0,0,0,2
1076,DO46330,1-79,0,0,0,13
1077,DO46336,1-79,0,0,0,0
1078,DO46366,1-79,0,0,0,3
1079,DO28412,1-79,0,0,0,2
1080,DO46340,1-79,0,0,0,2
1081,DO46329,1-79,0,0,0,3
1082,DO46571,1-79,0,0,0,4
1083,DO46448,1-79,0,0,0,8
1084,DO46611,1-79,0,0,0,3
1085,DO46325,1-79,0,0,0,3
1086,DO46503,1-79,0,0,0,15
1087,DO46368,1-79,0,0,0,6
1088,DO30090,1-79,0,0,0,7
1089,DO28521,1-79,0,0,0,3
1090,DO46416,1-80,0,0,0,8
1091,DO46581,1-80,0,0,0,1
1092,DO28952,1-80,0,0,0,1
1093,DO46606,1-80,0,0,0,6
1094,DO27978,1-80,0,0,0,0
1095,DO46372,1-80,0,0,0,8
1096,DO46597,1-80,0,0,0,5
1097,DO32391,1-80,0,0,0,4
1098,DO46382,1-80,0,0,0,4
1099,DO29398,1-80,0,0,0,8
1100,DO28004,1-80,0,0,0,4
1101,DO31551,1-80,0,0,0,1
1102,DO46566,1-80,0,0,0,2
1103,DO28823,1-80,0,0,0,1
1104,DO29980,1-80,0,0,0,1
1105,DO32646,1-80,0,0,0,1
1106,DO28093,1-80,0,0,0,4
1107,DO46402,1-80,0,0,0,1
1108,DO46370,1-80,0,0,0,7
1109,DO46388,1-80,0,0,0,5
1110,DO46344,1-80,0,0,0,2
1111,DO28089,1-80,0,0,0,2
1112,DO30550,1-80,0,0,0,3
1113,DO30220,1-80,0,0,0,5
1114,DO30970,1-80,0,0,0,6
1115,DO28024,1-80,0,0,0,2
1116,DO46576,1-80,0,0,0,5
1117,DO46568,1-80,0,0,0,0
1118,DO46354,1-80,0,0,0,5
1119,DO31150,1-80,0,0,0,8
1120,DO29760,1-80,0,0,0,2
1121,DO46561,1-80,0,0,0,5
1122,DO32237,1-80,0,0,0,3
1123,DO46346,1-80,0,0,0,1
1124,DO46498,1-80,0,0,0,5
1125,DO46380,1-80,0,0,0,7
1126,DO46374,1-80,0,0,0,8
1127,DO29308,1-80,0,0,0,1
1128,DO31769,1-80,0,0,0,4
1129,DO46408,1-80,0,0,0,0
1130,DO28962,1-80,0,0,0,3
1131,DO46560,1-80,0,0,0,0
1132,DO46376,1-80,0,0,0,5
1133,DO32420,1-80,0,0,0,1
1134,DO46358,1-80,0,0,0,6
1135,DO46356,1-80,0,0,0,4
1136,DO46398,1-80,0,0,0,2
1137,DO46333,1-80,0,0,0,11
1138,DO46420,1-80,0,0,0,6
1139,DO46331,1-80,0,0,0,6
1140,DO31869,1-80,0,0,0,6
1141,DO46334,1-80,0,0,0,0
1142,DO29146,1-80,0,0,0,4
1143,DO30340,1-80,0,0,0,4
1144,DO29850,1-80,0,0,0,2
1145,DO28273,1-80,0,0,0,1
1146,DO46352,1-80,0,0,0,3
1147,DO46542,1-80,0,0,0,7
1148,DO46602,1-80,0,0,0,3
1149,DO28233,1-80,0,0,0,6
1150,DO46412,1-80,0,0,0,5
1151,DO30060,1-80,0,0,0,2
1152,DO46360,1-80,0,0,0,4
1153,DO28289,1-80,0,0,0,0
1154,DO32596,1-80,0,0,0,6
1155,DO46384,1-80,0,0,0,0
1156,DO46556,1-80,0,0,0,13
1157,DO31729,1-80,0,0,0,7
1158,DO31420,1-80,0,0,0,1
1159,DO46342,1-80,0,0,0,5
1160,DO46327,1-80,0,0,0,3
1161,DO46400,1-80,0,0,0,3
1162,DO46588,1-80,0,0,0,4
1163,DO29940,1-80,0,0,0,2
1164,DO46386,1-80,0,0,0,4
1165,DO46364,1-80,0,0,0,1
1166,DO46338,1-80,0,0,0,4
1167,DO46591,1-80,0,0,0,18
1168,DO46488,1-80,0,0,0,5
1169,DO30750,1-80,0,0,0,8
1170,DO46551,1-80,0,0,0,2
1171,DO28763,1-80,0,0,0,2
1172,DO46378,1-80,0,0,0,10
1173,DO28119,1-80,0,0,0,5
1174,DO46362,1-80,0,0,0,0
1175,DO46390,1-80,0,0,0,8
1176,DO46392,1-80,0,0,0,2
1177,DO46350,1-80,0,0,0,4
1178,DO46394,1-80,0,0,0,6
1179,DO28053,1-80,0,0,0,4
1180,DO46424,1-80,0,0,0,0
1181,DO46493,1-80,0,0,0,6
1182,DO46593,1-80,0,0,0,2
1183,DO46586,1-80,0,0,0,2
1184,DO46328,1-80,0,0,0,1
1185,DO46330,1-80,0,0,0,10
1186,DO46336,1-80,0,0,0,3
1187,DO46366,1-80,0,0,0,2
1188,DO28412,1-80,0,0,0,0
1189,DO46340,1-80,0,0,0,6
1190,DO46329,1-80,0,0,0,7
1191,DO46571,1-80,0,0,0,1
1192,DO46448,1-80,0,0,0,5
1193,DO46611,1-80,0,0,0,4
1194,DO46325,1-80,0,0,0,3
1195,DO46503,1-80,0,0,0,13
1196,DO46368,1-80,0,0,0,5
1197,DO30090,1-80,0,0,0,5
1198,DO28521,1-80,0,0,0,1
1199,DO46416,1-81,0,0,0,3
1200,DO46581,1-81,0,0,0,3
1201,DO28952,1-81,0,0,0,1
1202,DO46606,1-81,0,0,0,1
1203,DO27978,1-81,0,0,0,1
1204,DO46372,1-81,0,0,0,9
1205,DO46597,1-81,0,0,0,0
1206,DO32391,1-81,0,0,0,2
1207,DO46382,1-81,0,0,0,1
1208,DO29398,1-81,0,0,0,4
1209,DO28004,1-81,0,0,0,1
1210,DO31551,1-81,0,0,0,0
1211,DO46566,1-81,0,0,0,2
1212,DO28823,1-81,0,0,0,3
1213,DO29980,1-81,0,0,0,3
1214,DO32646,1-81,0,0,0,3
1215,DO28093,1-81,0,0,0,3
1216,DO46402,1-81,0,0,0,6
1217,DO46370,1-81,0,0,0,2
1218,DO46388,1-81,0,0,0,1
1219,DO46344,1-81,0,0,0,2
1220,DO28089,1-81,0,0,0,3
1221,DO30550,1-81,0,0,0,0
1222,DO30220,1-81,0,0,0,3
1223,DO30970,1-81,0,0,0,2
1224,DO28024,1-81,0,0,0,1
1225,DO46576,1-81,0,0,0,0
1226,DO46568,1-81,0,0,0,1
1227,DO46354,1-81,0,0,0,6
1228,DO31150,1-81,0,0,0,9
1229,DO29760,1-81,0,0,0,3
1230,DO46561,1-81,0,0,0,2
1231,DO32237,1-81,0,0,0,2
1232,DO46346,1-81,0,0,0,2
1233,DO46498,1-81,0,0,0,2
1234,DO46380,1-81,0,0,0,3
1235,DO46374,1-81,0,0,0,3
1236,DO29308,1-81,0,0,0,0
1237,DO31769,1-81,0,0,0,3
1238,DO46408,1-81,0,0,0,0
1239,DO28962,1-81,0,0,0,3
1240,DO46560,1-81,0,0,0,0
1241,DO46376,1-81,0,0,0,3
1242,DO32420,1-81,0,0,0,0
1243,DO46358,1-81,0,0,0,2
1244,DO46356,1-81,0,0,0,6
1245,DO46398,1-81,0,0,0,1
1246,DO46333,1-81,0,0,0,5
1247,DO46420,1-81,0,0,0,3
1248,DO46331,1-81,0,0,0,0
1249,DO31869,1-81,0,0,0,4
1250,DO46334,1-81,0,0,0,0
1251,DO29146,1-81,0,0,0,2
1252,DO30340,1-81,0,0,0,2
1253,DO29850,1-81,0,0,0,1
1254,DO28273,1-81,0,0,0,2
1255,DO46352,1-81,0,0,0,4
1256,DO46542,1-81,0,0,0,7
1257,DO46602,1-81,0,0,0,0
1258,DO28233,1-81,0,0,0,2
1259,DO46412,1-81,0,0,0,2
1260,DO30060,1-81,0,0,0,3
1261,DO46360,1-81,0,0,0,1
1262,DO28289,1-81,0,0,0,0
1263,DO32596,1-81,0,0,0,5
1264,DO46384,1-81,0,0,0,1
1265,DO46556,1-81,0,0,0,3
1266,DO31729,1-81,0,0,0,3
1267,DO31420,1-81,0,0,0,0
1268,DO46342,1-81,0,0,0,6
1269,DO46327,1-81,0,0,0,2
1270,DO46400,1-81,0,0,0,4
1271,DO46588,1-81,0,0,0,8
1272,DO29940,1-81,0,0,0,1
1273,DO46386,1-81,0,0,0,0
1274,DO46364,1-81,0,0,0,0
1275,DO46338,1-81,0,0,0,3
1276,DO46591,1-81,0,0,0,15
1277,DO46488,1-81,0,0,0,6
1278,DO30750,1-81,0,0,0,6
1279,DO46551,1-81,0,0,0,3
1280,DO28763,1-81,0,0,0,2
1281,DO46378,1-81,0,0,0,4
1282,DO28119,1-81,0,0,0,1
1283,DO46362,1-81,0,0,0,0
1284,DO46390,1-81,0,2,2,8
1285,DO46392,1-81,0,0,0,3
1286,DO46350,1-81,0,0,0,0
1287,DO46394,1-81,0,0,0,3
1288,DO28053,1-81,0,0,0,0
1289,DO46424,1-81,0,0,0,0
1290,DO46493,1-81,0,0,0,10
1291,DO46593,1-81,0,0,0,2
1292,DO46586,1-81,0,0,0,2
1293,DO46328,1-81,0,0,0,2
1294,DO46330,1-81,0,0,0,4
1295,DO46336,1-81,0,0,0,0
1296,DO46366,1-81,0,0,0,1
1297,DO28412,1-81,0,0,0,0
1298,DO46340,1-81,0,0,0,4
1299,DO46329,1-81,0,0,0,2
1300,DO46571,1-81,0,0,0,4
1301,DO46448,1-81,0,0,0,4
1302,DO46611,1-81,0,0,0,1
1303,DO46325,1-81,1,0,1,3
1304,DO46503,1-81,0,0,0,11
1305,DO46368,1-81,0,0,0,2
1306,DO30090,1-81,0,0,0,4
1307,DO28521,1-81,0,0,0,0
1308,DO46416,1-82,0,0,0,9
1309,DO46581,1-82,0,0,0,2
1310,DO28952,1-82,0,0,0,4
1311,DO46606,1-82,0,0,0,4
1312,DO27978,1-82,0,0,0,0
1313,DO46372,1-82,0,0,0,8
1314,DO46597,1-82,0,0,0,1
1315,DO32391,1-82,0,0,0,1
1316,DO46382,1-82,0,0,0,5
1317,DO29398,1-82,0,0,0,5
1318,DO28004,1-82,0,0,0,2
1319,DO31551,1-82,0,0,0,0
1320,DO46566,1-82,0,0,0,0
1321,DO28823,1-82,0,0,0,2
1322,DO29980,1-82,0,0,0,0
1323,DO32646,1-82,0,0,0,2
1324,DO28093,1-82,0,0,0,3
1325,DO46402,1-82,0,0,0,3
1326,DO46370,1-82,0,0,0,3
1327,DO46388,1-82,0,0,0,3
1328,DO46344,1-82,0,0,0,1
1329,DO28089,1-82,0,0,0,4
1330,DO30550,1-82,0,0,0,2
1331,DO30220,1-82,0,0,0,4
1332,DO30970,1-82,0,0,0,9
1333,DO28024,1-82,0,0,0,5
1334,DO46576,1-82,0,0,0,2
1335,DO46568,1-82,0,0,0,2
1336,DO46354,1-82,0,0,0,4
1337,DO31150,1-82,0,0,0,9
1338,DO29760,1-82,0,0,0,3
1339,DO46561,1-82,1,0,1,4
1340,DO32237,1-82,0,0,0,0
1341,DO46346,1-82,0,0,0,1
1342,DO46498,1-82,0,0,0,6
1343,DO46380,1-82,0,0,0,4
1344,DO46374,1-82,0,0,0,5
1345,DO29308,1-82,0,0,0,1
1346,DO31769,1-82,0,0,0,4
1347,DO46408,1-82,0,0,0,3
1348,DO28962,1-82,0,0,0,1
1349,DO46560,1-82,0,0,0,0
1350,DO46376,1-82,0,0,0,5
1351,DO32420,1-82,0,0,0,1
1352,DO46358,1-82,0,0,0,1
1353,DO46356,1-82,0,0,0,7
1354,DO46398,1-82,0,0,0,1
1355,DO46333,1-82,0,0,0,4
1356,DO46420,1-82,0,0,0,1
1357,DO46331,1-82,0,0,0,3
1358,DO31869,1-82,0,0,0,4
1359,DO46334,1-82,0,0,0,1
1360,DO29146,1-82,0,0,0,6
1361,DO30340,1-82,0,0,0,6
1362,DO29850,1-82,0,0,0,2
1363,DO28273,1-82,0,0,0,2
1364,DO46352,1-82,0,0,0,5
1365,DO46542,1-82,0,0,0,3
1366,DO46602,1-82,0,0,0,2
1367,DO28233,1-82,0,0,0,3
1368,DO46412,1-82,0,0,0,4
1369,DO30060,1-82,0,0,0,2
1370,DO46360,1-82,0,0,0,2
1371,DO28289,1-82,0,0,0,3
1372,DO32596,1-82,0,0,0,9
1373,DO46384,1-82,0,0,0,0
1374,DO46556,1-82,0,0,0,10
1375,DO31729,1-82,0,0,0,5
1376,DO31420,1-82,0,0,0,2
1377,DO46342,1-82,0,0,0,2
1378,DO46327,1-82,0,0,0,4
1379,DO46400,1-82,0,0,0,4
1380,DO46588,1-82,0,0,0,1
1381,DO29940,1-82,0,0,0,1
1382,DO46386,1-82,0,0,0,1
1383,DO46364,1-82,0,0,0,1
1384,DO46338,1-82,0,0,0,2
1385,DO46591,1-82,0,0,0,15
1386,DO46488,1-82,0,0,0,0
1387,DO30750,1-82,0,0,0,10
1388,DO46551,1-82,0,0,0,3
1389,DO28763,1-82,0,0,0,0
1390,DO46378,1-82,0,0,0,11
1391,DO28119,1-82,0,0,0,11
1392,DO46362,1-82,0,0,0,2
1393,DO46390,1-82,0,0,0,8
1394,DO46392,1-82,0,0,0,1
1395,DO46350,1-82,0,0,0,0
1396,DO46394,1-82,0,0,0,6
1397,DO28053,1-82,0,0,0,4
1398,DO46424,1-82,0,0,0,0
1399,DO46493,1-82,0,0,0,5
1400,DO46593,1-82,0,0,0,2
1401,DO46586,1-82,0,0,0,6
1402,DO46328,1-82,0,0,0,3
1403,DO46330,1-82,0,0,0,6
1404,DO46336,1-82,0,0,0,1
1405,DO46366,1-82,0,0,0,3
1406,DO28412,1-82,0,0,0,2
1407,DO46340,1-82,0,0,0,5
1408,DO46329,1-82,0,0,0,3
1409,DO46571,1-82,0,0,0,5
1410,DO46448,1-82,0,0,0,11
1411,DO46611,1-82,0,0,0,4
1412,DO46325,1-82,0,0,0,2
1413,DO46503,1-82,0,0,0,5
1414,DO46368,1-82,0,0,0,4
1415,DO30090,1-82,0,0,0,5
1416,DO28521,1-82,0,0,0,1
1417,DO46416,1-83,0,0,0,9
1418,DO46581,1-83,0,0,0,1
1419,DO28952,1-83,0,0,0,4
1420,DO46606,1-83,0,0,0,6
1421,DO27978,1-83,0,0,0,0
1422,DO46372,1-83,0,0,0,13
1423,DO46597,1-83,0,0,0,5
1424,DO32391,1-83,0,0,0,0
1425,DO46382,1-83,0,0,0,5
1426,DO29398,1-83,0,0,0,6
1427,DO28004,1-83,0,0,0,3
1428,DO31551,1-83,0,0,0,2
1429,DO46566,1-83,0,0,0,2
1430,DO28823,1-83,0,0,0,1
1431,DO29980,1-83,0,0,0,1
1432,DO32646,1-83,0,0,0,0
1433,DO28093,1-83,0,0,0,7
1434,DO46402,1-83,0,0,0,7
1435,DO46370,1-83,0,0,0,6
1436,DO46388,1-83,0,0,0,1
1437,DO46344,1-83,0,0,0,3
1438,DO28089,1-83,0,0,0,5
1439,DO30550,1-83,0,0,0,6
1440,DO30220,1-83,0,0,0,3
1441,DO30970,1-83,0,0,0,5
1442,DO28024,1-83,0,0,0,3
1443,DO46576,1-83,0,0,0,5
